//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=1750      
StartTime=2022/09/06 09:23:52
EndTime=2022/09/06 09:26:46
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2022/09/06,09:24:50,6.7506,26.138,33.534,52.239,50963.927,1021.914,21.885,4.15,4.15,3.17,92.00,6.125,8.20,6.143,6.144,
2022/09/06,09:24:50,6.7721,26.136,33.535,52.240,50966.007,1021.916,21.886,4.20,4.20,3.22,91.56,6.096,8.20,6.113,6.114,
2022/09/06,09:24:50,6.7936,26.137,33.537,52.242,50967.648,1021.917,21.887,4.14,4.14,3.06,91.12,6.066,8.20,6.083,6.084,
2022/09/06,09:24:50,6.8366,26.135,33.535,52.239,50965.686,1021.916,21.886,4.32,4.32,3.01,90.81,6.045,8.19,6.062,6.063,
2022/09/06,09:24:50,6.8581,26.135,33.538,52.243,50969.739,1021.918,21.889,4.21,4.21,2.87,90.41,6.019,8.20,6.036,6.037,
2022/09/06,09:24:50,6.8581,26.135,33.540,52.245,50972.106,1021.920,21.890,4.26,4.26,2.91,90.10,5.998,8.22,6.015,6.016,
2022/09/06,09:24:50,6.9011,26.135,33.539,52.243,50970.830,1021.919,21.889,3.98,3.98,2.88,89.77,5.975,8.19,5.992,5.993,
2022/09/06,09:24:50,6.9226,26.134,33.540,52.244,50972.229,1021.920,21.890,4.33,4.33,2.95,89.49,5.956,8.20,5.972,5.973,
2022/09/06,09:24:50,6.9441,26.136,33.538,52.243,50969.902,1021.919,21.889,4.82,4.82,3.01,89.25,5.939,8.22,5.956,5.957,
2022/09/06,09:24:51,6.9441,26.135,33.538,52.242,50970.120,1021.919,21.889,4.76,4.76,3.18,88.99,5.922,8.21,5.939,5.940,
2022/09/06,09:24:51,6.9871,26.135,33.537,52.242,50968.866,1021.918,21.888,5.24,5.24,2.96,88.77,5.907,8.20,5.923,5.924,
2022/09/06,09:24:51,7.0086,26.135,33.541,52.248,50974.282,1021.921,21.891,4.64,4.64,2.92,88.42,5.884,8.20,5.900,5.901,
2022/09/06,09:24:51,7.0301,26.138,33.539,52.247,50970.980,1021.919,21.889,3.90,3.90,2.76,88.19,5.868,8.19,5.884,5.885,
2022/09/06,09:24:51,7.0516,26.140,33.540,52.250,50971.493,1021.919,21.888,4.08,4.08,2.82,88.14,5.865,8.21,5.881,5.882,
2022/09/06,09:24:51,7.0731,26.143,33.540,52.253,50971.270,1021.918,21.888,4.53,4.53,2.82,88.05,5.858,8.23,5.875,5.876,
2022/09/06,09:24:51,7.0946,26.146,33.534,52.249,50963.114,1021.913,21.882,4.65,4.65,2.90,87.87,5.846,8.20,5.863,5.864,
2022/09/06,09:24:51,7.1161,26.148,33.533,52.249,50962.059,1021.912,21.881,4.43,4.43,2.88,87.78,5.840,8.22,5.856,5.857,
2022/09/06,09:24:51,7.1376,26.147,33.541,52.259,50972.615,1021.918,21.887,3.99,3.99,2.50,87.61,5.829,8.19,5.845,5.846,
2022/09/06,09:24:51,7.1806,26.150,33.549,52.273,50982.758,1021.923,21.892,4.03,4.03,2.23,87.48,5.820,8.20,5.836,5.837,
2022/09/06,09:24:52,7.2021,26.154,33.560,52.293,50998.114,1021.931,21.900,3.89,3.89,2.15,87.43,5.816,8.20,5.832,5.833,
2022/09/06,09:24:52,7.2235,26.159,33.560,52.297,50996.747,1021.929,21.898,4.15,4.15,2.18,87.31,5.808,8.19,5.824,5.825,
2022/09/06,09:24:52,7.2665,26.161,33.560,52.300,50997.580,1021.929,21.898,4.43,4.43,2.29,87.15,5.797,8.20,5.814,5.815,
2022/09/06,09:24:52,7.2880,26.161,33.561,52.301,50998.007,1021.929,21.898,4.10,4.10,2.09,86.99,5.787,8.22,5.803,5.804,
2022/09/06,09:24:52,7.3095,26.158,33.558,52.294,50995.215,1021.929,21.897,3.64,3.64,2.22,86.93,5.783,8.20,5.799,5.800,
2022/09/06,09:24:52,7.3740,26.154,33.557,52.289,50993.878,1021.929,21.897,3.94,3.94,2.11,86.94,5.785,8.20,5.802,5.803,
2022/09/06,09:24:52,7.3740,26.149,33.551,52.275,50986.308,1021.926,21.894,4.79,4.79,2.06,86.96,5.787,8.20,5.803,5.804,
2022/09/06,09:24:52,7.3955,26.140,33.549,52.263,50984.371,1021.928,21.895,4.71,4.71,2.17,87.14,5.800,8.19,5.816,5.817,
2022/09/06,09:24:52,7.4385,26.131,33.548,52.253,50983.533,1021.929,21.897,4.48,4.48,2.09,87.26,5.809,8.20,5.826,5.826,
2022/09/06,09:24:52,7.4815,26.124,33.551,52.250,50989.001,1021.935,21.902,4.43,4.43,2.17,87.52,5.829,8.20,5.845,5.846,
2022/09/06,09:24:53,7.5030,26.120,33.554,52.250,50993.343,1021.938,21.905,4.13,4.13,2.44,87.77,5.845,8.18,5.862,5.862,
2022/09/06,09:24:53,7.5245,26.116,33.549,52.239,50986.872,1021.936,21.903,4.28,4.28,2.42,87.96,5.858,8.18,5.874,5.875,
2022/09/06,09:24:53,7.5460,26.104,33.547,52.224,50985.993,1021.938,21.905,4.37,4.37,2.99,88.22,5.876,8.20,5.892,5.893,
2022/09/06,09:24:53,7.5890,26.083,33.546,52.202,50986.333,1021.944,21.911,5.60,5.60,3.31,88.52,5.898,8.20,5.915,5.916,
2022/09/06,09:24:53,7.6105,26.059,33.548,52.180,50991.958,1021.953,21.920,6.21,6.21,3.15,88.76,5.917,8.22,5.934,5.935,
2022/09/06,09:24:53,7.6320,26.034,33.559,52.169,51008.795,1021.969,21.936,5.56,5.56,3.13,88.97,5.933,8.22,5.950,5.951,
2022/09/06,09:24:53,7.6535,26.008,33.565,52.152,51020.400,1021.982,21.949,4.44,4.44,3.35,89.13,5.945,8.19,5.962,5.963,
2022/09/06,09:24:53,7.6965,25.983,33.570,52.132,51029.386,1021.993,21.960,4.13,4.13,3.41,89.31,5.958,8.20,5.975,5.976,
2022/09/06,09:24:53,7.7180,25.961,33.578,52.122,51043.188,1022.007,21.973,4.49,4.49,3.58,89.38,5.964,8.20,5.980,5.981,
2022/09/06,09:24:53,7.7395,25.944,33.586,52.117,51056.360,1022.018,21.985,4.73,4.73,3.63,89.53,5.975,8.20,5.992,5.993,
2022/09/06,09:24:54,7.7395,25.931,33.595,52.115,51069.116,1022.029,21.995,4.27,4.27,3.95,89.41,5.968,8.20,5.985,5.986,
2022/09/06,09:24:54,7.7610,25.920,33.597,52.108,51073.720,1022.034,22.000,4.00,4.00,3.89,89.46,5.972,8.20,5.989,5.990,
2022/09/06,09:24:54,7.8040,25.912,33.599,52.101,51076.804,1022.038,22.004,4.08,4.08,3.63,89.42,5.970,8.22,5.987,5.988,
2022/09/06,09:24:54,7.8255,25.905,33.605,52.104,51086.149,1022.045,22.011,3.51,3.51,3.67,89.25,5.959,8.20,5.976,5.977,
2022/09/06,09:24:54,7.8470,25.900,33.603,52.095,51084.035,1022.045,22.011,3.42,3.42,3.77,89.07,5.948,8.20,5.965,5.966,
2022/09/06,09:24:54,7.8685,25.895,33.605,52.093,51087.144,1022.048,22.014,3.27,3.27,3.75,88.88,5.936,8.20,5.953,5.954,
2022/09/06,09:24:54,7.9115,25.891,33.604,52.088,51086.234,1022.049,22.014,3.45,3.45,3.48,88.56,5.915,8.19,5.932,5.933,
2022/09/06,09:24:54,7.9115,25.888,33.606,52.088,51089.252,1022.051,22.017,3.93,3.93,3.98,88.27,5.897,8.20,5.914,5.915,
2022/09/06,09:24:54,7.9545,25.888,33.608,52.090,51091.750,1022.053,22.018,3.82,3.82,3.58,87.93,5.874,8.20,5.891,5.892,
2022/09/06,09:24:54,7.9760,25.886,33.609,52.089,51092.807,1022.054,22.019,3.51,3.51,3.45,87.52,5.848,8.20,5.865,5.866,
2022/09/06,09:24:55,7.9975,25.885,33.608,52.087,51091.309,1022.053,22.019,3.79,3.79,3.44,87.24,5.830,8.20,5.846,5.847,
2022/09/06,09:24:55,8.0405,25.885,33.607,52.085,51091.011,1022.053,22.019,3.59,3.59,3.54,86.98,5.813,8.22,5.829,5.830,
2022/09/06,09:24:55,8.0620,25.883,33.608,52.086,51092.768,1022.055,22.020,3.69,3.69,3.41,86.71,5.795,8.20,5.812,5.813,
2022/09/06,09:24:55,8.1050,25.883,33.606,52.083,51090.145,1022.054,22.018,3.58,3.58,3.42,86.50,5.781,8.20,5.798,5.799,
2022/09/06,09:24:55,8.1265,25.883,33.606,52.082,51089.602,1022.053,22.018,4.17,4.17,3.40,86.26,5.766,8.21,5.782,5.783,
2022/09/06,09:24:55,8.1480,25.884,33.605,52.082,51088.759,1022.053,22.018,3.81,3.81,3.51,86.10,5.755,8.19,5.771,5.772,
2022/09/06,09:24:55,8.1910,25.884,33.606,52.083,51089.761,1022.054,22.018,3.73,3.73,3.54,85.88,5.740,8.22,5.756,5.757,
2022/09/06,09:24:55,8.2340,25.883,33.607,52.084,51090.578,1022.054,22.019,4.34,4.34,3.50,85.70,5.729,8.20,5.745,5.746,
2022/09/06,09:24:55,8.2555,25.883,33.606,52.083,51090.203,1022.054,22.018,4.03,4.03,3.49,85.54,5.718,8.22,5.734,5.735,
2022/09/06,09:24:55,8.2770,25.881,33.605,52.079,51088.994,1022.054,22.018,4.12,4.12,3.48,85.47,5.714,8.20,5.730,5.731,
2022/09/06,09:24:56,8.3200,25.880,33.605,52.077,51088.422,1022.054,22.018,4.15,4.15,3.50,85.37,5.707,8.20,5.723,5.724,
2022/09/06,09:24:56,8.3630,25.878,33.609,52.081,51094.590,1022.059,22.022,3.92,3.92,3.63,85.26,5.700,8.20,5.716,5.717,
2022/09/06,09:24:56,8.3630,25.876,33.607,52.077,51092.207,1022.058,22.021,4.00,4.00,3.75,85.13,5.691,8.20,5.707,5.708,
2022/09/06,09:24:56,8.4060,25.876,33.610,52.080,51096.057,1022.060,22.024,3.57,3.57,3.41,85.04,5.685,8.22,5.701,5.701,
2022/09/06,09:24:56,8.4275,25.876,33.608,52.078,51093.475,1022.059,22.022,3.52,3.52,3.80,84.98,5.681,8.19,5.697,5.697,
2022/09/06,09:24:56,8.4490,25.876,33.608,52.079,51093.427,1022.059,22.022,3.39,3.39,3.84,84.94,5.678,8.20,5.694,5.695,
2022/09/06,09:24:56,8.4705,25.876,33.610,52.081,51095.830,1022.060,22.023,3.36,3.36,3.81,84.91,5.676,8.22,5.692,5.692,
2022/09/06,09:24:56,8.4920,25.878,33.608,52.080,51093.392,1022.058,22.022,4.59,4.59,3.64,84.86,5.672,8.20,5.688,5.689,
2022/09/06,09:24:56,8.5350,25.878,33.609,52.081,51094.034,1022.059,22.022,3.94,3.94,3.41,84.84,5.670,8.22,5.686,5.687,
2022/09/06,09:24:56,8.5565,25.879,33.609,52.083,51094.654,1022.059,22.022,3.13,3.13,3.45,84.87,5.672,8.22,5.688,5.689,
2022/09/06,09:24:57,8.5780,25.881,33.610,52.086,51095.850,1022.059,22.022,3.42,3.42,3.23,84.78,5.666,8.21,5.681,5.682,
2022/09/06,09:24:57,8.5995,25.883,33.616,52.096,51102.716,1022.063,22.025,3.62,3.62,3.27,84.73,5.662,8.19,5.678,5.679,
2022/09/06,09:24:57,8.6210,25.885,33.611,52.091,51096.115,1022.059,22.021,3.40,3.40,3.28,84.78,5.665,8.22,5.681,5.682,
2022/09/06,09:24:57,8.6210,25.886,33.608,52.088,51091.751,1022.056,22.019,3.89,3.89,3.26,84.76,5.663,8.22,5.679,5.680,
2022/09/06,09:24:57,8.6640,25.886,33.610,52.090,51094.244,1022.058,22.020,3.52,3.52,3.18,84.73,5.661,8.19,5.677,5.678,
2022/09/06,09:24:57,8.6640,25.885,33.610,52.090,51095.540,1022.059,22.021,3.26,3.26,3.17,84.77,5.663,8.20,5.679,5.680,
2022/09/06,09:24:57,8.7070,25.885,33.610,52.090,51095.307,1022.059,22.021,3.48,3.48,3.23,84.80,5.665,8.20,5.681,5.682,
2022/09/06,09:24:57,8.7285,25.886,33.612,52.094,51097.754,1022.060,22.022,3.23,3.23,3.04,84.72,5.660,8.19,5.676,5.677,
2022/09/06,09:24:57,8.7500,25.886,33.612,52.094,51098.335,1022.060,22.022,3.04,3.04,2.88,84.70,5.658,8.20,5.674,5.675,
2022/09/06,09:24:57,8.7930,25.886,33.615,52.098,51102.016,1022.062,22.024,2.74,2.74,2.78,84.77,5.663,8.22,5.679,5.680,
2022/09/06,09:24:58,8.7930,25.887,33.616,52.100,51103.191,1022.063,22.025,2.88,2.88,2.92,84.80,5.666,8.22,5.682,5.683,
2022/09/06,09:24:58,8.8145,25.888,33.614,52.099,51100.332,1022.061,22.023,2.83,2.83,2.77,84.81,5.667,8.20,5.683,5.684,
2022/09/06,09:24:58,8.8359,25.889,33.611,52.096,51096.647,1022.059,22.021,2.90,2.90,2.65,84.91,5.675,8.22,5.690,5.691,
2022/09/06,09:24:58,8.9004,25.890,33.616,52.103,51102.207,1022.062,22.023,4.24,4.24,2.15,85.02,5.682,8.21,5.698,5.699,
2022/09/06,09:24:58,8.9219,25.892,33.621,52.112,51109.213,1022.065,22.027,3.34,3.34,2.26,85.07,5.686,8.22,5.702,5.703,
2022/09/06,09:24:58,8.9434,25.894,33.619,52.111,51105.863,1022.063,22.024,2.89,2.89,2.33,85.15,5.691,8.20,5.707,5.708,
2022/09/06,09:24:58,8.9649,25.890,33.613,52.099,51098.866,1022.060,22.022,2.87,2.87,2.03,85.27,5.700,8.21,5.716,5.717,
2022/09/06,09:24:58,9.0079,25.881,33.610,52.086,51094.873,1022.060,22.021,2.83,2.83,2.22,85.44,5.713,8.20,5.729,5.730,
2022/09/06,09:24:58,9.0509,25.865,33.605,52.063,51090.761,1022.062,22.023,3.13,3.13,2.26,85.57,5.723,8.20,5.739,5.740,
2022/09/06,09:24:58,9.0724,25.845,33.601,52.036,51086.808,1022.065,22.026,3.02,3.02,2.11,85.75,5.738,8.20,5.754,5.755,
2022/09/06,09:24:59,9.1154,25.816,33.588,51.991,51073.166,1022.065,22.025,2.91,2.91,1.94,85.94,5.755,8.21,5.772,5.773,
2022/09/06,09:24:59,9.1369,25.773,33.596,51.957,51088.177,1022.084,22.044,2.53,2.53,1.87,86.32,5.785,8.20,5.801,5.802,
2022/09/06,09:24:59,9.1584,25.722,33.617,51.934,51122.830,1022.116,22.076,2.88,2.88,2.15,86.66,5.811,8.20,5.827,5.828,
2022/09/06,09:24:59,9.1799,25.675,33.639,51.917,51157.418,1022.147,22.107,2.89,2.89,2.00,87.04,5.839,8.21,5.856,5.856,
2022/09/06,09:24:59,9.2014,25.637,33.652,51.897,51179.614,1022.169,22.129,2.64,2.64,1.85,87.30,5.858,8.20,5.875,5.876,
2022/09/06,09:24:59,9.2444,25.605,33.660,51.875,51193.876,1022.185,22.145,2.18,2.18,1.72,87.48,5.872,8.19,5.888,5.889,
2022/09/06,09:24:59,9.2659,25.579,33.677,51.872,51219.795,1022.206,22.165,2.23,2.23,1.74,87.66,5.885,8.18,5.901,5.902,
2022/09/06,09:24:59,9.2874,25.558,33.688,51.866,51237.055,1022.220,22.180,2.21,2.21,2.01,87.87,5.900,8.20,5.916,5.917,
2022/09/06,09:24:59,9.3089,25.538,33.697,51.859,51252.103,1022.234,22.193,2.50,2.50,2.19,88.01,5.910,8.20,5.927,5.928,
2022/09/06,09:24:59,9.3304,25.521,33.679,51.817,51229.380,1022.225,22.185,1.98,1.98,2.45,88.19,5.925,8.20,5.942,5.943,
2022/09/06,09:25:00,9.3304,25.490,33.682,51.789,51236.652,1022.237,22.196,1.91,1.91,2.31,88.37,5.940,8.19,5.956,5.957,
2022/09/06,09:25:00,9.3519,25.443,33.713,51.784,51284.549,1022.275,22.235,1.88,1.88,2.19,88.55,5.954,8.20,5.970,5.971,
2022/09/06,09:25:00,9.3519,25.399,33.711,51.737,51286.944,1022.287,22.247,2.18,2.18,2.46,88.59,5.958,8.20,5.975,5.976,
2022/09/06,09:25:00,9.3519,25.364,33.750,51.755,51343.599,1022.327,22.286,2.51,2.51,2.32,88.47,5.950,8.19,5.967,5.968,
2022/09/06,09:25:00,9.3734,25.343,33.769,51.759,51371.282,1022.348,22.307,2.17,2.17,2.81,88.49,5.950,8.22,5.967,5.967,
2022/09/06,09:25:00,9.3734,25.334,33.780,51.764,51386.533,1022.359,22.318,2.30,2.30,2.73,88.51,5.950,8.22,5.967,5.968,
2022/09/06,09:25:00,9.3519,25.333,33.817,51.815,51438.032,1022.387,22.347,2.01,2.01,2.42,88.55,5.951,8.22,5.967,5.968,
2022/09/06,09:25:00,9.3519,25.340,33.852,51.870,51484.414,1022.411,22.371,2.04,2.04,2.13,88.56,5.951,8.17,5.967,5.968,
2022/09/06,09:25:00,9.3519,25.346,33.852,51.875,51483.542,1022.409,22.369,2.09,2.09,1.92,88.44,5.943,8.22,5.959,5.960,
2022/09/06,09:25:00,9.3519,25.368,33.874,51.928,51510.539,1022.419,22.379,1.81,1.81,1.92,88.22,5.927,8.20,5.943,5.944,
2022/09/06,09:25:01,9.3304,25.393,33.887,51.971,51525.075,1022.421,22.381,2.09,2.09,2.03,88.12,5.918,8.18,5.935,5.935,
2022/09/06,09:25:01,9.3304,25.429,33.888,52.008,51522.206,1022.411,22.371,2.04,2.04,2.14,88.18,5.920,8.20,5.936,5.937,
2022/09/06,09:25:01,9.3304,25.469,33.861,52.012,51480.837,1022.378,22.338,2.00,2.00,2.01,88.10,5.913,8.20,5.930,5.931,
2022/09/06,09:25:01,9.3519,25.488,33.809,51.961,51409.320,1022.334,22.293,2.00,2.00,1.95,88.03,5.907,8.19,5.924,5.925,
2022/09/06,09:25:01,9.3519,25.493,33.778,51.922,51365.664,1022.308,22.268,2.06,2.06,2.05,87.87,5.896,8.19,5.913,5.913,
2022/09/06,09:25:01,9.3519,25.499,33.762,51.907,51343.561,1022.295,22.254,2.27,2.27,2.05,87.86,5.894,8.21,5.911,5.912,
2022/09/06,09:25:01,9.3519,25.515,33.763,51.925,51343.579,1022.291,22.250,2.22,2.22,2.10,87.79,5.888,8.19,5.904,5.905,
2022/09/06,09:25:01,9.3734,25.537,33.734,51.908,51302.199,1022.262,22.222,2.13,2.13,1.95,87.79,5.888,8.20,5.905,5.906,
2022/09/06,09:25:01,9.3734,25.557,33.689,51.867,51238.985,1022.222,22.181,2.63,2.63,1.85,87.68,5.883,8.19,5.899,5.900,
2022/09/06,09:25:01,9.3949,25.567,33.658,51.834,51195.366,1022.195,22.155,2.63,2.63,2.05,87.69,5.887,8.20,5.903,5.904,
2022/09/06,09:25:02,9.3949,25.566,33.651,51.823,51186.308,1022.191,22.150,2.90,2.90,2.01,87.56,5.879,8.21,5.896,5.897,
2022/09/06,09:25:02,9.4164,25.563,33.633,51.795,51161.533,1022.178,22.137,2.76,2.76,2.05,87.50,5.877,8.20,5.894,5.895,
2022/09/06,09:25:02,9.4379,25.559,33.610,51.760,51131.043,1022.162,22.121,2.23,2.23,2.20,87.50,5.880,8.22,5.896,5.897,
2022/09/06,09:25:02,9.4594,25.550,33.617,51.761,51142.295,1022.170,22.129,1.87,1.87,2.63,87.42,5.875,8.20,5.891,5.892,
2022/09/06,09:25:02,9.4379,25.533,33.644,51.780,51179.938,1022.195,22.154,1.79,1.79,2.67,87.35,5.869,8.20,5.886,5.887,
2022/09/06,09:25:02,9.4809,25.520,33.666,51.798,51211.817,1022.216,22.175,1.98,1.98,2.36,87.32,5.866,8.21,5.882,5.883,
2022/09/06,09:25:02,9.4809,25.512,33.682,51.811,51234.527,1022.231,22.190,2.14,2.14,2.33,87.27,5.861,8.20,5.877,5.878,
2022/09/06,09:25:02,9.4809,25.510,33.691,51.822,51247.228,1022.239,22.197,2.13,2.13,2.20,87.16,5.854,8.20,5.871,5.872,
2022/09/06,09:25:02,9.4809,25.507,33.707,51.840,51268.064,1022.251,22.210,1.83,1.83,2.19,87.19,5.857,8.20,5.873,5.874,
2022/09/06,09:25:02,9.4809,25.499,33.740,51.877,51313.895,1022.278,22.237,1.96,1.96,2.10,87.16,5.854,8.21,5.870,5.871,
2022/09/06,09:25:03,9.4809,25.486,33.763,51.896,51346.552,1022.300,22.259,2.19,2.19,2.01,87.20,5.858,8.20,5.875,5.876,
2022/09/06,09:25:03,9.4809,25.467,33.774,51.892,51363.645,1022.314,22.273,2.36,2.36,2.10,87.23,5.864,8.20,5.880,5.881,
2022/09/06,09:25:03,9.4594,25.456,33.778,51.886,51370.270,1022.320,22.279,2.64,2.64,2.10,87.22,5.864,8.20,5.880,5.881,
2022/09/06,09:25:03,9.4594,25.463,33.779,51.895,51371.514,1022.319,22.278,2.17,2.17,1.96,87.17,5.862,8.20,5.878,5.879,
2022/09/06,09:25:03,9.4594,25.470,33.772,51.891,51360.189,1022.311,22.270,1.92,1.92,2.04,86.95,5.848,8.20,5.864,5.865,
2022/09/06,09:25:03,9.4594,25.486,33.770,51.906,51356.373,1022.305,22.264,1.79,1.79,1.95,86.85,5.840,8.22,5.856,5.857,
2022/09/06,09:25:03,9.4379,25.498,33.795,51.951,51388.669,1022.320,22.279,1.67,1.67,2.20,86.57,5.818,8.20,5.834,5.835,
2022/09/06,09:25:03,9.4379,25.508,33.802,51.972,51397.055,1022.322,22.281,1.88,1.88,2.06,86.49,5.810,8.18,5.827,5.828,
2022/09/06,09:25:03,9.4164,25.516,33.813,51.995,51411.252,1022.328,22.288,1.98,1.98,1.97,86.34,5.798,8.22,5.814,5.815,
2022/09/06,09:25:03,9.4164,25.521,33.821,52.010,51421.127,1022.333,22.292,1.82,1.82,2.05,86.27,5.792,8.18,5.808,5.809,
2022/09/06,09:25:04,9.3949,25.526,33.824,52.019,51424.120,1022.333,22.292,1.98,1.98,2.08,86.17,5.785,8.21,5.801,5.802,
2022/09/06,09:25:04,9.3734,25.534,33.820,52.022,51417.926,1022.327,22.287,1.89,1.89,1.97,86.14,5.783,8.20,5.799,5.800,
2022/09/06,09:25:04,9.3734,25.544,33.816,52.027,51412.302,1022.322,22.281,1.91,1.91,2.01,86.08,5.779,8.20,5.795,5.796,
2022/09/06,09:25:04,9.3949,25.552,33.809,52.025,51401.268,1022.314,22.273,1.92,1.92,2.10,86.08,5.778,8.20,5.794,5.795,
2022/09/06,09:25:04,9.3734,25.558,33.787,52.002,51371.341,1022.296,22.255,1.88,1.88,2.10,86.04,5.775,8.18,5.791,5.792,
2022/09/06,09:25:04,9.3734,25.565,33.776,51.995,51356.032,1022.285,22.245,1.85,1.85,2.01,85.93,5.766,8.19,5.782,5.783,
2022/09/06,09:25:04,9.3734,25.581,33.742,51.963,51307.865,1022.255,22.214,1.93,1.93,2.03,85.93,5.766,8.20,5.782,5.783,
2022/09/06,09:25:04,9.3734,25.625,33.706,51.958,51253.422,1022.213,22.173,2.01,2.01,1.88,85.89,5.762,8.20,5.778,5.779,
2022/09/06,09:25:04,9.3519,25.669,33.672,51.956,51202.427,1022.174,22.134,2.09,2.09,2.10,85.88,5.761,8.21,5.777,5.778,
2022/09/06,09:25:04,9.3519,25.679,33.669,51.962,51197.205,1022.169,22.128,2.15,2.15,2.01,85.87,5.760,8.20,5.776,5.777,
2022/09/06,09:25:05,9.3734,25.689,33.665,51.967,51191.226,1022.163,22.123,2.11,2.11,1.90,85.83,5.756,8.19,5.772,5.773,
2022/09/06,09:25:05,9.3734,25.695,33.656,51.961,51178.498,1022.155,22.114,2.02,2.02,2.05,85.86,5.758,8.21,5.774,5.775,
2022/09/06,09:25:05,9.3519,25.705,33.653,51.967,51173.129,1022.149,22.109,2.24,2.24,2.63,85.97,5.763,8.22,5.779,5.780,
2022/09/06,09:25:05,9.3734,25.718,33.642,51.965,51157.203,1022.137,22.096,2.27,2.27,2.36,85.99,5.761,8.20,5.777,5.778,
2022/09/06,09:25:05,9.3734,25.711,33.649,51.968,51167.297,1022.144,22.104,2.55,2.55,2.05,85.91,5.753,8.20,5.769,5.770,
2022/09/06,09:25:05,9.3734,25.712,33.650,51.970,51169.006,1022.145,22.105,2.44,2.44,2.06,86.05,5.761,8.19,5.778,5.779,
2022/09/06,09:25:05,9.3734,25.714,33.651,51.974,51169.934,1022.145,22.105,2.49,2.49,1.96,86.03,5.758,8.20,5.775,5.775,
2022/09/06,09:25:05,9.3734,25.715,33.650,51.973,51167.464,1022.143,22.103,2.62,2.62,2.17,86.01,5.755,8.19,5.771,5.772,
2022/09/06,09:25:05,9.3949,25.705,33.659,51.976,51181.572,1022.154,22.113,2.77,2.77,2.22,85.91,5.746,8.18,5.762,5.763,
2022/09/06,09:25:05,9.3949,25.706,33.661,51.980,51184.445,1022.155,22.114,3.45,3.45,2.10,85.89,5.742,8.21,5.758,5.759,
2022/09/06,09:25:06,9.3949,25.702,33.667,51.983,51192.055,1022.160,22.120,4.15,4.15,2.14,85.88,5.739,8.21,5.756,5.757,
2022/09/06,09:25:06,9.4164,25.701,33.667,51.982,51192.262,1022.161,22.120,3.50,3.50,2.14,85.87,5.736,8.20,5.752,5.753,
2022/09/06,09:25:06,9.3949,25.700,33.668,51.983,51194.388,1022.162,22.122,2.68,2.68,2.14,86.00,5.745,8.20,5.761,5.762,
2022/09/06,09:25:06,9.4164,25.697,33.667,51.978,51192.866,1022.162,22.121,2.62,2.62,2.17,86.04,5.747,8.19,5.763,5.764,
2022/09/06,09:25:06,9.4164,25.696,33.666,51.976,51191.791,1022.162,22.121,2.42,2.42,2.13,86.09,5.750,8.20,5.766,5.767,
2022/09/06,09:25:06,9.4164,25.695,33.668,51.978,51195.062,1022.164,22.123,2.27,2.27,2.14,86.07,5.748,8.20,5.764,5.765,
